B. malayi Gene stable ID,B. malayi Gene name,B. malayi Transcript stable ID,B. malayi Chromosome/scaffold name,B. malayi Gene start (bp),B. malayi Gene end (bp),C. elegans (PRJNA13758) [WS258] gene stable ID,C. elegans (PRJNA13758) [WS258] gene name,C. elegans (PRJNA13758) [WS258] chromosome/scaffold,C. elegans (PRJNA13758) [WS258] start (bp),C. elegans (PRJNA13758) [WS258] end (bp),Homology type,% identity,O. volvulus (PRJEB513) [WS258] gene stable ID,O. volvulus (PRJEB513) [WS258] gene name,O. volvulus (PRJEB513) [WS258] chromosome/scaffold,O. volvulus (PRJEB513) [WS258] start (bp),O. volvulus (PRJEB513) [WS258] end (bp),Homology type,% identity
WBGene00223926,Bm3665,Bm3665b,Bm_v4_Chr4_scaffold_001,11280838,11292175,WBGene00009200,F28C1.1,V,12450807,12453336,ortholog_one2one,33.1839,WBGene00249058,OVOC12249,OVOC_OO_000003,190790,198708,ortholog_one2one,87.5934
WBGene00223927,Bma-egl-10,Bm3666a,Bm_v4_Chr4_scaffold_001,10552804,10560721,WBGene00001179,egl-10,V,12453955,12463008,ortholog_one2one,70.0355,WBGene00248887,Ovo-egl-10,OVOC_OM5,1079701,1088800,ortholog_one2one,93.2624
WBGene00223927,Bma-egl-10,Bm3666b,Bm_v4_Chr4_scaffold_001,10552804,10560721,WBGene00001179,egl-10,V,12453955,12463008,ortholog_one2one,70.0355,WBGene00248887,Ovo-egl-10,OVOC_OM5,1079701,1088800,ortholog_one2one,93.2624
WBGene00223928,Bm3667,Bm3667,Bm_v4_Chr4_scaffold_001,10565786,10575258,WBGene00009201,F28C1.3,V,12468683,12473533,ortholog_one2one,31.8526,WBGene00248888,OVOC12079,OVOC_OM5,1094497,1104244,ortholog_one2one,71.3611
WBGene00223929,Bma-cpf-1,Bm3668,Bm_v4_Chr2_contig_001,9193267,9197410,WBGene00000773,cpf-1,II,8600435,8602479,ortholog_one2one,75,WBGene00247325,Ovo-cpf-1,OVOC_OM4,7750277,7755011,ortholog_one2one,96.934
WBGene00223930,Bm3669,Bm3669,Bm_v4_Chr2_contig_001,10050448,10056762,WBGene00009204,F28C6.4,II,8596286,8600265,ortholog_one2one,24.5125,WBGene00246667,OVOC9858,OVOC_OM4,1409622,1418402,ortholog_one2one,65.1811
WBGene00223931,Bma-suf-1,Bm3670,Bm_v4_Chr2_contig_001,12783724,12791642,WBGene00006307,suf-1,II,8603846,8606744,ortholog_one2one,53.7371,WBGene00246949,Ovo-suf-1,OVOC_OM4,4286192,4297629,ortholog_one2one,93.0412
WBGene00223932,Bma-rpl-26,Bm3671.1,Bm_v4_Chr2_contig_001,9709821,9711216,WBGene00004440,rpl-26,II,8602787,8603581,ortholog_one2one,76.1905,WBGene00246726,Ovo-rpl-26,OVOC_OM4,1932967,1937099,ortholog_one2one,96.5986
WBGene00223932,Bma-rpl-26,Bm3671.2,Bm_v4_Chr2_contig_001,9709821,9711216,WBGene00004440,rpl-26,II,8602787,8603581,ortholog_one2one,76.1905,WBGene00246726,Ovo-rpl-26,OVOC_OM4,1932967,1937099,ortholog_one2one,96.5986
WBGene00223933,Bm3672,Bm3672,Bm_v4_Chr2_contig_001,5857651,5858593,WBGene00009207,F28C6.8,II,8606849,8607749,ortholog_one2one,57.8378,WBGene00247629,OVOC10820,OVOC_OM4,10011805,10015577,ortholog_one2one,88.6487
WBGene00223934,Bm3673,Bm3673,Bm_v4_Chr2_contig_001,9863083,9863958,WBGene00004492,rps-23,IV,12390264,12391396,ortholog_one2many,92.3077,WBGene00246694,OVOC9885,OVOC_OM4,1726912,1728735,ortholog_one2one,100
WBGene00223935,Bma-gex-3,Bm3674a,Bm_v4_ChrX_scaffold_001,286105,294648,WBGene00001580,gex-3,IV,12404374,12408697,ortholog_one2one,51.3729,WBGene00242588,Ovo-gex-3,OVOC_OM2,13260212,13271946,ortholog_one2one,91.7626
WBGene00223935,Bma-gex-3,Bm3674b,Bm_v4_ChrX_scaffold_001,286105,294648,WBGene00001580,gex-3,IV,12404374,12408697,ortholog_one2one,51.3729,WBGene00242588,Ovo-gex-3,OVOC_OM2,13260212,13271946,ortholog_one2one,91.7626
WBGene00223937,Bma-rsr-1,Bm3676a,Bm_v4_Chr3_scaffold_001,9316715,9319891,WBGene00004706,rsr-1,I,11177805,11182115,ortholog_one2one,31.4286,WBGene00237513,Ovo-rsr-1,OVOC_OM1b,4904790,4910985,ortholog_one2one,64.1558
WBGene00223937,Bma-rsr-1,Bm3676b,Bm_v4_Chr3_scaffold_001,9316715,9319891,WBGene00004706,rsr-1,I,11177805,11182115,ortholog_one2one,31.4286,WBGene00237513,Ovo-rsr-1,OVOC_OM1b,4904790,4910985,ortholog_one2one,64.1558
WBGene00223937,Bma-rsr-1,Bm3676c,Bm_v4_Chr3_scaffold_001,9316715,9319891,WBGene00004706,rsr-1,I,11177805,11182115,ortholog_one2one,31.4286,WBGene00237513,Ovo-rsr-1,OVOC_OM1b,4904790,4910985,ortholog_one2one,64.1558
WBGene00223941,Bma-atx-3,Bm3680,Bm_v4_Chr4_scaffold_001,3384340,3386614,WBGene00006446,atx-3,V,15575498,15577443,ortholog_one2one,36.5696,WBGene00243233,Ovo-atx-3,OVOC_OM2,17671153,17677750,ortholog_one2one,73.1392
WBGene00223942,Bma-zag-1,Bm3681a,Bm_v4_ChrX_scaffold_001,5949652,5958509,WBGene00006970,zag-1,IV,3855843,3861552,ortholog_one2one,43.4851,WBGene00241636,Ovo-zag-1,OVOC_OM2,7183107,7188258,ortholog_one2one,75.3532
WBGene00223942,Bma-zag-1,Bm3681b,Bm_v4_ChrX_scaffold_001,5949652,5958509,WBGene00006970,zag-1,IV,3855843,3861552,ortholog_one2one,43.4851,WBGene00241636,Ovo-zag-1,OVOC_OM2,7183107,7188258,ortholog_one2one,75.3532
WBGene00223942,Bma-zag-1,Bm3681c,Bm_v4_ChrX_scaffold_001,5949652,5958509,WBGene00006970,zag-1,IV,3855843,3861552,ortholog_one2one,43.4851,WBGene00241636,Ovo-zag-1,OVOC_OM2,7183107,7188258,ortholog_one2one,75.3532
WBGene00223943,Bma-cpn-3,Bm3682,Bm_v4_Chr3_scaffold_001,1959786,1963946,WBGene00000779,cpn-3,I,3987842,3988699,ortholog_one2one,75.5245,WBGene00248765,Ovo-cpn-3,OVOC_OM1a,2738384,2742488,ortholog_one2one,88.1119
WBGene00223944,Bm3683,Bm3683,Bm_v4_Chr3_scaffold_001,6727074,6728741,WBGene00022457,Y110A7A.7,I,5129640,5131065,ortholog_one2one,36.7089,WBGene00237843,OVOC1034,OVOC_OM1b,6824241,6827876,ortholog_one2one,77.8481
WBGene00223945,Bm3684,Bm3684,Bm_v4_Chr4_scaffold_001,384728,388404,WBGene00017914,F29A7.4,II,2748588,2751573,ortholog_one2one,30.0546,WBGene00243369,OVOC6560,OVOC_OM2,18654362,18658208,ortholog_one2one,71.5847
WBGene00223948,Bma-mrps-21,Bm3687,Bm_v4_Chr2_contig_001,4478713,4480644,WBGene00017924,mrps-21,IV,4659049,4659517,ortholog_one2one,54.2636,WBGene00247101,Ovo-mrps-21,OVOC_OM4,5770479,5771813,ortholog_one2one,83.7209
WBGene00223950,Bma-tut-1,Bm3689.1,Bm_v4_ChrX_scaffold_001,5882664,5887795,WBGene00017928,tut-1,IV,119272,121707,ortholog_one2one,55.1622,WBGene00241651,Ovo-tut-1,OVOC_OM2,7259078,7265670,ortholog_one2one,85.8407
WBGene00223950,Bma-tut-1,Bm3689.2,Bm_v4_ChrX_scaffold_001,5882664,5887795,WBGene00017928,tut-1,IV,119272,121707,ortholog_one2one,55.1622,WBGene00241651,Ovo-tut-1,OVOC_OM2,7259078,7265670,ortholog_one2one,85.8407
WBGene00223950,Bma-tut-1,Bm3689.3,Bm_v4_ChrX_scaffold_001,5882664,5887795,WBGene00017928,tut-1,IV,119272,121707,ortholog_one2one,55.1622,WBGene00241651,Ovo-tut-1,OVOC_OM2,7259078,7265670,ortholog_one2one,85.8407
WBGene00223950,Bma-tut-1,Bm3689.4,Bm_v4_ChrX_scaffold_001,5882664,5887795,WBGene00017928,tut-1,IV,119272,121707,ortholog_one2one,55.1622,WBGene00241651,Ovo-tut-1,OVOC_OM2,7259078,7265670,ortholog_one2one,85.8407
WBGene00223951,Bma-grld-1,Bm3690,Bm_v4_ChrX_scaffold_001,5617757,5620448,WBGene00017929,grld-1,IV,121797,126225,ortholog_one2one,42.8829,WBGene00241702,Ovo-grld-1,OVOC_OM2,7551292,7554122,ortholog_one2one,91.3513
WBGene00223952,Bma-pqn-32,Bm3691,Bm_v4_Chr2_contig_001,5962336,5966182,WBGene00004120,pqn-32,II,13108019,13110169,ortholog_one2one,34.3413,WBGene00246038,OVOC9229,OVOC_OM3,13032062,13036359,ortholog_one2many,45.5724
WBGene00223952,Bma-pqn-32,Bm3691,Bm_v4_Chr2_contig_001,5962336,5966182,WBGene00004120,pqn-32,II,13108019,13110169,ortholog_one2one,34.3413,WBGene00246041,OVOC9232,OVOC_OM3,13046648,13050955,ortholog_one2many,39.0929
WBGene00223953,Bm3692,Bm3692,Bm_v4_Chr2_contig_001,5967819,5975281,WBGene00009245,rict-1,II,13098249,13116806,ortholog_one2one,25.3799,WBGene00247644,OVOC10835,OVOC_OM4,10133256,10139055,ortholog_one2one,54.1033
WBGene00223954,Bma-gfm-1,Bm3693,Bm_v4_ChrX_scaffold_001,14922900,14928865,WBGene00009246,gfm-1,II,13117483,13122085,ortholog_one2one,65.5451,WBGene00255452,OVOC13440,OVOC_OM1b,25254771,25262539,ortholog_one2one,88.9637
WBGene00223955,Bma-lrp-1,Bm3694,Bm_v4_Chr3_scaffold_001,3725702,3764490,WBGene00003071,lrp-1,I,7614176,7634135,ortholog_one2one,69.4456,WBGene00237121,Ovo-lrp-1,OVOC_OM1b,2407082,2445606,ortholog_one2one,90.7321
WBGene00223956,Bma-sqv-4,Bm3695,Bm_v4_Chr3_scaffold_001,6639128,6643096,WBGene00005022,sqv-4,V,10659635,10661467,ortholog_one2one,69.6035,WBGene00238318,Ovo-sqv-4,OVOC_OM1b,10598591,10615652,ortholog_one2one,95.5947
WBGene00223957,Bma-tut-2,Bm3696,Bm_v4_ChrX_scaffold_001,14681905,14684847,WBGene00009256,tut-2,V,10658194,10659658,ortholog_one2one,31.4607,WBGene00239932,Ovo-tut-2,OVOC_OM1b,22833651,22836796,ortholog_one2one,81.1798
WBGene00223958,Bma-twk-12,Bm3697,Bm_v4_Chr4_scaffold_001,6532041,6537466,WBGene00006667,twk-12,V,10667586,10670860,ortholog_one2one,22.3329,WBGene00243625,Ovo-twk-12,OVOC_OM2,20221823,20227020,ortholog_one2one,71.835
WBGene00223959,Bma-ceh-22,Bm3698a,Bm_v4_Chr4_scaffold_001,6554732,6557418,WBGene00000445,ceh-22,V,10672459,10675644,ortholog_one2one,31.0541,WBGene00243627,Ovo-ceh-22,OVOC_OM2,20247740,20252154,ortholog_one2one,80.057
WBGene00223959,Bma-ceh-22,Bm3698b,Bm_v4_Chr4_scaffold_001,6554732,6557418,WBGene00000445,ceh-22,V,10672459,10675644,ortholog_one2one,31.0541,WBGene00243627,Ovo-ceh-22,OVOC_OM2,20247740,20252154,ortholog_one2one,80.057
WBGene00223960,Bma-gsp-1,Bm3699a,Bm_v4_Chr4_scaffold_001,4511130,4514990,WBGene00001747,gsp-1,V,10682422,10686537,ortholog_one2one,91.6168,WBGene00243377,Ovo-gsp-1,OVOC_OM2,18730969,18735155,ortholog_one2one,99.4012
WBGene00223960,Bma-gsp-1,Bm3699b,Bm_v4_Chr4_scaffold_001,4511130,4514990,WBGene00001747,gsp-1,V,10682422,10686537,ortholog_one2one,91.6168,WBGene00243377,Ovo-gsp-1,OVOC_OM2,18730969,18735155,ortholog_one2one,99.4012
WBGene00223961,Bma-fos-1,Bm3700a,Bm_v4_Chr4_scaffold_001,12750216,12760231,WBGene00001345,fos-1,V,6003601,6016087,ortholog_one2one,21.1382,WBGene00248997,Ovo-fos-1,OVOC_OO_000001,215372,223386,ortholog_one2one,87.8049
WBGene00223961,Bma-fos-1,Bm3700b,Bm_v4_Chr4_scaffold_001,12750216,12760231,WBGene00001345,fos-1,V,6003601,6016087,ortholog_one2one,21.1382,WBGene00248997,Ovo-fos-1,OVOC_OO_000001,215372,223386,ortholog_one2one,87.8049
WBGene00223961,Bma-fos-1,Bm3700c,Bm_v4_Chr4_scaffold_001,12750216,12760231,WBGene00001345,fos-1,V,6003601,6016087,ortholog_one2one,21.1382,WBGene00248997,Ovo-fos-1,OVOC_OO_000001,215372,223386,ortholog_one2one,87.8049
WBGene00223962,Bma-rpt-2,Bm3701,Bm_v4_Chr4_scaffold_001,5515245,5518230,WBGene00004502,rpt-2,V,6016049,6017669,ortholog_one2one,90.7449,WBGene00243441,Ovo-rpt-2,OVOC_OM2,19140864,19144268,ortholog_one2one,100
WBGene00223964,Bma-calm-1,Bm3703,Bm_v4_Chr3_scaffold_001,12348860,12351468,WBGene00009260,calm-1,I,9472642,9474794,ortholog_one2one,86.0696,WBGene00238465,Ovo-calm-1,OVOC_OM1b,11797132,11801668,ortholog_one2one,97.0149
WBGene00223965,Bm3704,Bm3704,Bm_v4_Chr3_scaffold_001,6373240,6375571,WBGene00009262,F30A10.3,I,9492615,9494589,ortholog_one2one,40.0602,WBGene00238186,OVOC1377,OVOC_OM1b,9551341,9553455,ortholog_one2one,88.253
WBGene00223966,Bma-stl-1,Bm3705,Bm_v4_Chr3_scaffold_001,12344308,12347901,WBGene00006061,stl-1,I,9486642,9488229,ortholog_one2one,56.1453,WBGene00238466,Ovo-stl-1,OVOC_OM1b,11802193,11806398,ortholog_one2one,84.9162
WBGene00223967,Bma-stn-1,Bm3706,Bm_v4_Chr3_scaffold_001,6376000,6380400,WBGene00006062,stn-1,I,9501268,9505173,ortholog_one2one,52.5046,WBGene00238187,Ovo-stn-1,OVOC_OM1b,9555831,9558848,ortholog_one2one,78.4787
WBGene00223968,Bm3707,Bm3707,Bm_v4_Chr3_scaffold_001,6380632,6382797,WBGene00009266,F30A10.9,I,9504515,9505768,ortholog_one2one,69.1919,WBGene00238188,OVOC1379,OVOC_OM1b,9559511,9561510,ortholog_one2one,95.4545
WBGene00223969,Bma-usp-48,Bm3708,Bm_v4_Chr3_scaffold_001,10275502,10286633,WBGene00009267,usp-48,I,9506553,9511184,ortholog_one2one,24.1653,WBGene00238301,Ovo-usp-48,OVOC_OM1b,10420524,10432220,ortholog_one2one,85.6121
WBGene00223970,Bm3709,Bm3709,Bm_v4_ChrX_scaffold_001,9048510,9051625,WBGene00017934,F30B5.4,IV,4205975,4218259,ortholog_one2one,38.4787,WBGene00241372,OVOC4563,OVOC_OM2,5479921,5484197,ortholog_one2one,84.7875
WBGene00223971,Bma-taf-5,Bm3710.1,Bm_v4_Chr3_scaffold_001,6691070,6697319,WBGene00006386,taf-5,I,7848975,7853631,ortholog_one2one,42.3701,WBGene00237851,Ovo-taf-5,OVOC_OM1b,6852923,6858031,ortholog_one2one,93.3442
WBGene00223971,Bma-taf-5,Bm3710.2,Bm_v4_Chr3_scaffold_001,6691070,6697319,WBGene00006386,taf-5,I,7848975,7853631,ortholog_one2one,42.3701,WBGene00237851,Ovo-taf-5,OVOC_OM1b,6852923,6858031,ortholog_one2one,93.3442
WBGene00223972,Bm3711,Bm3711a,Bm_v4_Chr3_scaffold_001,4829956,4833515,WBGene00009276,F30F8.9,I,7837063,7840022,ortholog_one2one,20.743,WBGene00237167,OVOC358,OVOC_OM1b,2702324,2705991,ortholog_one2one,70.8978
WBGene00223972,Bm3711,Bm3711b,Bm_v4_Chr3_scaffold_001,4829956,4833515,WBGene00009276,F30F8.9,I,7837063,7840022,ortholog_one2one,20.743,WBGene00237167,OVOC358,OVOC_OM1b,2702324,2705991,ortholog_one2one,70.8978
WBGene00223973,Bm3712,Bm3712,Bm_v4_Chr3_scaffold_001,6700092,6702119,WBGene00009277,F30F8.10,I,7840442,7846923,ortholog_one2one,39.8268,WBGene00237850,OVOC1041,OVOC_OM1b,6848545,6850173,ortholog_one2one,87.8788
WBGene00223974,Bma-unc-45,Bm3713,Bm_v4_ChrX_scaffold_001,13212481,13219443,WBGene00006781,unc-45,III,491547,502625,ortholog_one2one,60.1901,WBGene00240035,Ovo-unc-45,OVOC_OM1b,23658639,23666420,ortholog_one2one,87.8564
WBGene00223975,Bm3714,Bm3714a,Bm_v4_Chr1_scaffold_001,11053690,11065822,WBGene00017937,F30H5.3,III,505241,512217,ortholog_one2one,56.7412,WBGene00249056,OVOC12247,OVOC_OO_000003,162862,183588,ortholog_one2one,11.8241
WBGene00223975,Bm3714,Bm3714b,Bm_v4_Chr1_scaffold_001,11053690,11065822,WBGene00017937,F30H5.3,III,505241,512217,ortholog_one2one,56.7412,WBGene00249056,OVOC12247,OVOC_OO_000003,162862,183588,ortholog_one2one,11.8241
WBGene00223976,Bm3715,Bm3715,Bm_v4_ChrX_scaffold_001,14654169,14660085,WBGene00017939,F31A3.5,X,17554946,17561464,ortholog_one2one,21.037,WBGene00239935,OVOC3126,OVOC_OM1b,22861513,22867444,ortholog_one2one,58.2222
WBGene00223977,Bma-plc-1,Bm3716a,Bm_v4_ChrX_scaffold_001,4180437,4194825,WBGene00004036,plc-1,X,10794852,10815004,ortholog_one2one,48.462,WBGene00241961,Ovo-plc-1,OVOC_OM2,9102061,9115984,ortholog_one2one,75.877
WBGene00223977,Bma-plc-1,Bm3716b,Bm_v4_ChrX_scaffold_001,4180437,4194825,WBGene00004036,plc-1,X,10794852,10815004,ortholog_one2one,48.462,WBGene00241961,Ovo-plc-1,OVOC_OM2,9102061,9115984,ortholog_one2one,75.877
WBGene00223980,Bm3719,Bm3719,Bm_v4_ChrX_scaffold_001,13259730,13262372,WBGene00009286,zipt-1,I,15050797,15052420,ortholog_one2one,36.9697,WBGene00240029,OVOC3220,OVOC_OM1b,23613539,23616254,ortholog_one2one,74.8485
WBGene00223981,Bma-psf-2,Bm3720,Bm_008,173256,175546,WBGene00009287,psf-2,I,15053025,15053670,ortholog_one2one,35.6021,WBGene00238172,Ovo-psf-2,OVOC_OM1b,9439174,9442281,ortholog_one2one,93.1937
WBGene00223982,Bm3721,Bm3721,Bm_v4_ChrX_scaffold_001,1277883,1283119,WBGene00009288,F31C3.6,I,15053617,15059003,ortholog_one2one,19.3732,WBGene00242421,OVOC5612,OVOC_OM2,12205549,12211077,ortholog_one2one,79.3447
WBGene00223983,Bma-exos-7,Bm3722,Bm_v4_ChrX_scaffold_001,24289649,24292688,WBGene00009289,exos-7,V,20838865,20841582,ortholog_one2one,41.8301,WBGene00238935,Ovo-exos-7,OVOC_OM1b,16137180,16140525,ortholog_one2one,88.2353
WBGene00223984,Bm3723,Bm3723,Bm_v4_Chr4_scaffold_001,5728213,5732841,WBGene00009290,F31D4.2,V,20841573,20845546,ortholog_one2one,41.9954,WBGene00243407,OVOC6598,OVOC_OM2,18762382,18885747,ortholog_one2one,82.3666
WBGene00223985,Bma-fkb-6,Bm3724.1,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00243794,OVOC6985,OVOC_OM2,21410979,21414429,ortholog_one2many,81.9249
WBGene00223985,Bma-fkb-6,Bm3724.1,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00249663,OVOC12854,OVOC_OO_000235,1211,4050,ortholog_one2many,87.3239
WBGene00223985,Bma-fkb-6,Bm3724.2,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00243794,OVOC6985,OVOC_OM2,21410979,21414429,ortholog_one2many,81.9249
WBGene00223985,Bma-fkb-6,Bm3724.2,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00249663,OVOC12854,OVOC_OO_000235,1211,4050,ortholog_one2many,87.3239
WBGene00223985,Bma-fkb-6,Bm3724.3,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00243794,OVOC6985,OVOC_OM2,21410979,21414429,ortholog_one2many,81.9249
WBGene00223985,Bma-fkb-6,Bm3724.3,Bm_v4_Chr4_scaffold_001,7602560,7607920,WBGene00001431,fkb-6,V,20846113,20847727,ortholog_one2one,53.7559,WBGene00249663,OVOC12854,OVOC_OO_000235,1211,4050,ortholog_one2many,87.3239
WBGene00223986,Bm3725,Bm3725,Bm_v4_Chr4_scaffold_001,1806560,1812440,WBGene00009292,F31D4.5,V,20854143,20858576,ortholog_one2one,51.6129,WBGene00242849,OVOC6040,OVOC_OM2,14913446,14920906,ortholog_one2one,84.5501
WBGene00223987,Bma-try-4,Bm3726,Bm_v4_Chr4_scaffold_001,3923913,3927743,WBGene00006622,try-4,V,20859344,20861153,ortholog_one2one,46.9091,WBGene00242686,Ovo-try-4,OVOC_OM2,13810973,13813394,ortholog_one2one,78.1818
WBGene00223989,Bm3728,Bm3728.1,Bm_v4_Chr4_scaffold_001,2821952,2823316,WBGene00009294,F31D4.9,V,20850833,20851897,ortholog_one2one,38.3562,WBGene00242753,OVOC5944,OVOC_OM2,14223912,14225696,ortholog_one2one,90.411
WBGene00223989,Bm3728,Bm3728.2,Bm_v4_Chr4_scaffold_001,2821952,2823316,WBGene00009294,F31D4.9,V,20850833,20851897,ortholog_one2one,38.3562,WBGene00242753,OVOC5944,OVOC_OM2,14223912,14225696,ortholog_one2one,90.411
WBGene00223990,Bma-cpna-1,Bm3729a,Bm_v4_Chr2_contig_001,9645000,9650301,WBGene00006495,cpna-1,II,4186666,4208499,ortholog_one2one,41.2545,WBGene00246738,Ovo-cpna-1,OVOC_OM4,2008651,2015569,ortholog_one2one,74.9095
WBGene00223990,Bma-cpna-1,Bm3729b,Bm_v4_Chr2_contig_001,9645000,9650301,WBGene00006495,cpna-1,II,4186666,4208499,ortholog_one2one,41.2545,WBGene00246738,Ovo-cpna-1,OVOC_OM4,2008651,2015569,ortholog_one2one,74.9095
WBGene00223990,Bma-cpna-1,Bm3729c,Bm_v4_Chr2_contig_001,9645000,9650301,WBGene00006495,cpna-1,II,4186666,4208499,ortholog_one2one,41.2545,WBGene00246738,Ovo-cpna-1,OVOC_OM4,2008651,2015569,ortholog_one2one,74.9095
WBGene00223991,Bma-ceh-20,Bm3730a,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223991,Bma-ceh-20,Bm3730b,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223991,Bma-ceh-20,Bm3730c,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223991,Bma-ceh-20,Bm3730d,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223991,Bma-ceh-20,Bm3730e,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223991,Bma-ceh-20,Bm3730f,Bm_v4_Chr1_scaffold_001,2427741,2431725,WBGene00000443,ceh-20,III,6979884,6981785,ortholog_one2one,66.2687,WBGene00245730,Ovo-ceh-20,OVOC_OM3,10277143,10281671,ortholog_one2one,93.7313
WBGene00223993,Bma-snt-1,Bm3732,Bm_v4_Chr2_contig_001,1529674,1535175,WBGene00004921,snt-1,II,6810963,6816443,ortholog_one2one,72.467,WBGene00249169,Ovo-snt-1,OVOC_OO_000013,3337,8127,ortholog_one2one,90.5286
WBGene00223995,Bm3734,Bm3734,Bm_v4_ChrX_scaffold_001,20610635,20614122,WBGene00003854,odr-7,X,12459069,12461639,ortholog_one2many,29.588,WBGene00238790,Ovo-odr-7,OVOC_OM1b,14741908,14746231,ortholog_one2many,75.6554
WBGene00223997,Bma-nac-1,Bm3736a,Bm_v4_ChrX_scaffold_001,8804631,8809881,WBGene00003517,nac-1,X,14895145,14898449,ortholog_one2one,48.7544,WBGene00241335,OVOC4526,OVOC_OM2,5246440,5252645,ortholog_one2many,80.427
WBGene00223997,Bma-nac-1,Bm3736a,Bm_v4_ChrX_scaffold_001,8804631,8809881,WBGene00003517,nac-1,X,14895145,14898449,ortholog_one2one,48.7544,WBGene00241331,OVOC4522,OVOC_OM2,5231061,5238300,ortholog_one2many,83.0961
WBGene00223997,Bma-nac-1,Bm3736b,Bm_v4_ChrX_scaffold_001,8804631,8809881,WBGene00003517,nac-1,X,14895145,14898449,ortholog_one2one,48.7544,WBGene00241335,OVOC4526,OVOC_OM2,5246440,5252645,ortholog_one2many,80.427
WBGene00223997,Bma-nac-1,Bm3736b,Bm_v4_ChrX_scaffold_001,8804631,8809881,WBGene00003517,nac-1,X,14895145,14898449,ortholog_one2one,48.7544,WBGene00241331,OVOC4522,OVOC_OM2,5231061,5238300,ortholog_one2many,83.0961
WBGene00223998,Bma-ada-2,Bm3737,Bm_v4_Chr3_scaffold_001,13695144,13700562,WBGene00017967,ada-2,II,7252259,7255735,ortholog_one2one,21.3262,WBGene00238264,Ovo-ada-2,OVOC_OM1b,10140676,10145649,ortholog_one2one,76.8817
WBGene00223999,Bm3738,Bm3738.1,Bm_v4_Chr2_contig_001,6759452,6762361,WBGene00017970,F32A5.4,II,7228784,7230616,ortholog_one2one,39.485,WBGene00246793,OVOC9984,OVOC_OM4,2392867,2395710,ortholog_one2one,71.2446
WBGene00223999,Bm3738,Bm3738.2,Bm_v4_Chr2_contig_001,6759452,6762361,WBGene00017970,F32A5.4,II,7228784,7230616,ortholog_one2one,39.485,WBGene00246793,OVOC9984,OVOC_OM4,2392867,2395710,ortholog_one2one,71.2446
WBGene00223999,Bm3738,Bm3738.3,Bm_v4_Chr2_contig_001,6759452,6762361,WBGene00017970,F32A5.4,II,7228784,7230616,ortholog_one2one,39.485,WBGene00246793,OVOC9984,OVOC_OM4,2392867,2395710,ortholog_one2one,71.2446
WBGene00223999,Bm3738,Bm3738.4,Bm_v4_Chr2_contig_001,6759452,6762361,WBGene00017970,F32A5.4,II,7228784,7230616,ortholog_one2one,39.485,WBGene00246793,OVOC9984,OVOC_OM4,2392867,2395710,ortholog_one2one,71.2446
WBGene00224001,Bma-prx-13,Bm3740a,Bm_v4_Chr2_contig_001,517080,519277,WBGene00004198,prx-13,II,7250151,7252010,ortholog_one2one,30.5466,WBGene00247812,Ovo-prx-13,OVOC_OM4,11148832,11150997,ortholog_one2one,63.0225
WBGene00224001,Bma-prx-13,Bm3740b,Bm_v4_Chr2_contig_001,517080,519277,WBGene00004198,prx-13,II,7250151,7252010,ortholog_one2one,30.5466,WBGene00247812,Ovo-prx-13,OVOC_OM4,11148832,11150997,ortholog_one2one,63.0225
